BM_;ZBSH;2;ReactAlmSpt;Parameter of alarm by capacitance - Very high - Set 1 - Phase B;HR40 - Parameter of alarm by capacitance - Very high - Set 1 - Phase B;
BM_;ZBSH;2;LosFacWrnSpt;Parameter of alarm by delta tangent - High - Set 1 - Phase B;HR41 - Parameter of alarm by delta tangent - High - Set 1 - Phase B;
BM_;ZBSH;2;LosFacAlmSpt;Parameter of alarm by delta tangent - Very high - Set 1 - Phase B;HR42 - Parameter of alarm by delta tangent - Very high - Set 1 - Phase B;
BM_;ZBSH;2;ReactTndSpt;Parameter of alarm by capacitance evolution trend - High - Set 1 - Phase B;HR43 - Parameter of alarm by capacitance evolution trend - High - Set 1 - Phase B;
BM_;ZBSH;2;LosFacTndSpt;Parameter of alarm by delta tangent evolution trend - High - Set 1 - Phase B;HR44 - Parameter of alarm by delta tangent evolution trend - High - Set 1 - Phase B;
BM_;ZBSH;3;ReactWrnSpt;Parameter of alarm by capacitance - High - Set 1 - Phase C;HR45 - Parameter of alarm by capacitance - High - Set 1 - Phase C;
BM_;ZBSH;3;ReactAlmSpt;Parameter of alarm by capacitance - Very high - Set 1 - Phase C;HR46 - Parameter of alarm by capacitance - Very high - Set 1 - Phase C;
BM_;ZBSH;3;LosFacWrnSpt;Parameter of alarm by delta tangent - High - Set 1 - Phase C;HR47 - Parameter of alarm by delta tangent - High - Set 1 - Phase C;
BM_;ZBSH;3;LosFacAlmSpt;Parameter of alarm by delta tangent - Very high - Set 1 - Phase C;HR48 - Parameter of alarm by delta tangent - Very high - Set 1 - Phase C;
BM_;ZBSH;3;ReactTndSpt;Parameter of alarm by capacitance evolution trend - High - Set 1 - Phase C;HR49 - Parameter of alarm by capacitance evolution trend - High - Set 1 - Phase C;
BM_;ZBSH;3;LosFacTndSpt;Parameter of alarm by delta tangent evolution trend - High - Set 1 - Phase C;HR50 - Parameter of alarm by delta tangent evolution trend - High - Set 1 - Phase C;
BM_;ZBSH;4;ReactWrnSpt;Parameter of alarm by capacitance - High - Set 1 - Phase R;HR51 - Parameter of alarm by capacitance - High - Set 1 - Phase R;
BM_;ZBSH;4;ReactAlmSpt;Parameter of alarm by capacitance - Very high - Set 1 - Phase R;HR52 - Parameter of alarm by capacitance - Very high - Set 1 - Phase R;
BM_;ZBSH;4;LosFacWrnSpt;Parameter of alarm by delta tangent - High - Set 1 - Phase R;HR53 - Parameter of alarm by delta tangent - High - Set 1 - Phase R;
BM_;ZBSH;4;LosFacAlmSpt;Parameter of alarm by delta tangent - Very high - Set 1 - Phase R;HR54 - Parameter of alarm by delta tangent - Very high - Set 1 - Phase R;
BM_;ZBSH;4;ReactTndSpt;Parameter of alarm by capacitance evolution trend - High - Set 1 - Phase R;HR55 - Parameter of alarm by capacitance evolution trend - High - Set 1 - Phase R;
BM_;ZBSH;4;LosFacTndSpt;Parameter of alarm by delta tangent evolution trend - High - Set 1 - Phase R;HR56 - Parameter of alarm by delta tangent evolution trend - High - Set 1 - Phase R;
BM_;LPHD;1;RlyModSet1;Parameter of relay operation 1;HR32B0 - Parameter of relay operation 1;
BM_;LPHD;1;RlyModSet2;Parameter of relay operation 2;HR32B1 - Parameter of relay operation 2;
BM_;LPHD;1;RlyModSet3;Parameter of relay operation 3;HR32B2 - Parameter of relay operation 3;
BM_;LPHD;1;RlyModSet4;Parameter of relay operation 4;HR32B3 - Parameter of relay operation 4;
BM_;LPHD;3;AnOutPhCSet1;Parameter of - Phase C selection - Analog output 1;HR116B0 - Parameter of - Phase C selection - Analog output 1;
BM_;LPHD;2;AnOutPhBSet1;Parameter of - Phase B selection - Analog output 1;HR116B1 - Parameter of - Phase B selection - Analog output 1;
BM_;LPHD;1;RlyModSet5;Parameter of relay operation 5;HR32B4 - Parameter of relay operation 5;
BM_;LPHD;1;RlyModSet6;Parameter of relay operation 6;HR32B5 - Parameter of relay operation 6;
BM_;LPHD;1;RlyModSet7;Parameter of relay operation 7;HR32B6 - Parameter of relay operation 7;
BM_;LPHD;3;AnOutPhCSet2;Parameter of - Phase C selection - Analog output 2;HR117B0 - Parameter of - Phase C selection - Analog output 2;
BM_;LPHD;2;AnOutPhBSet2;Parameter of - Phase B selection - Analog output 2;HR117B1 - Parameter of - Phase B selection - Analog output 2;
BM_;LPHD;1;RlyModSet8;Parameter of relay operation 8 - Self-diagnosis;HR32B7 - Parameter of relay operation 8 - Self-diagnosis;
BM_;LPHD;1;LoLimSet1;Parameter of initial value of analog output scale 1;HR105 - Parameter of initial value of analog output scale 1;
BM_;LPHD;1;HiLimSet1;Parameter of end value of analog output scale 1;HR106 - Parameter of end value of analog output scale 1;
BM_;LPHD;3;RlyPhCSet1;Parameter of - Phase C selection - Relay 1;HR109B0 - Parameter of - Phase C selection - Relay 1;
BM_;LPHD;2;RlyPhBSet1;Parameter of - Phase B selection - Relay 1;HR109B1 - Parameter of - Phase B selection - Relay 1;
BM_;LPHD;1;LoLimSet2;Parameter of initial value of analog output scale 2;HR107 - Parameter of initial value of analog output scale 2;
BM_;LPHD;1;HiLimSet2;Parameter of end value of analog output scale 2;HR108 - Parameter of end value of analog output scale 2;
BM_;LPHD;1;AnOutPhASet1;Parameter of - Phase A selection - Analog output 1;HR116B2 - Parameter of - Phase A selection - Analog output 1;
BM_;LPHD;1;AnOutGrSet1;Parameter of set 1 selection - Analog output 1;HR116B5 - Parameter of set 1 selection - Analog output 1;
BM_;LPHD;1;AnOutSet1;Parameter of variable for indication of analog output 1;HR116B8 - Parameter of variable for indication of analog output 1;
BM_;LPHD;1;AnOutPhASet2;Parameter of - Phase A selection - Analog output 2;HR117B2 - Parameter of - Phase A selection - Analog output 2;
BM_;LPHD;1;AnOutGrSet2;Parameter of set 1 selection - Analog output 2;HR117B5 - Parameter of set 1 selection - Analog output 2;
BM_;LPHD;1;AnOutSet2;Parameter of variable for indication of analog output 2;HR117B8 - Parameter of variable for indication of analog output 2;
BM_;LPHD;1;RlyPhASet1;Parameter of - Phase A selection - Relay 1;HR109B2 - Parameter of - Phase A selection - Relay 1;
BM_;LPHD;1;RlyGrSet1;Parameter of set 1 selection - Relay 1;HR109B5 - Parameter of set 1 selection - Relay 1;
BM_;LPHD;1;LeakAAlmSet1;Parameter of leakage current - Very high - Relay 1;HR109B7 - Parameter of leakage current - Very high - Relay 1;
BM_;LPHD;3;RlyPhCSet2;Parameter of - Phase C selection - Relay 2;HR110B0 - Parameter of - Phase C selection - Relay 2;
BM_;LPHD;2;RlyPhBSet2;Parameter of - Phase B selection - Relay 2;HR110B1 - Parameter of - Phase B selection - Relay 2;
BM_;LPHD;1;LoLeakASet1;Parameter of leakage current - Low - Relay 1;HR109B8 - Parameter of leakage current - Low - Relay 1;
BM_;LPHD;1;LosFactTnd1;Parameter of delta tangent trend - High - Relay 1;HR109B9 - Parameter of delta tangent trend - High - Relay 1;
BM_;LPHD;1;LosFactAlm1;Parameter of delta tangent - Very high - Relay 1;HR109B10 - Parameter of delta tangent - Very high - Relay 1;
BM_;LPHD;1;LosFactWrn1;Parameter of delta tangent - High - Relay 1;HR109B11 - Parameter of delta tangent - High - Relay 1;
BM_;LPHD;1;ReactTndSet1;Parameter of capacitance trend - High - Relay 1;HR109B12 - Parameter of capacitance trend - High - Relay 1;
BM_;LPHD;1;ReactAlmSet1;Parameter of capacitance - Very high - Relay 1;HR109B13 - Parameter of capacitance - Very high - Relay 1;
BM_;LPHD;1;ReactWrnSet1;Parameter of capacitance - High - Relay 1;HR109B14 - Parameter of capacitance - High - Relay 1;
BM_;LPHD;1;LeakAWrnSet1;Parameter of leakage current - High - Relay 1;HR109B15 - Parameter of leakage current - High - Relay 1;
BM_;LPHD;1;RlyPhASet2;Parameter of - Phase A selection - Relay 2;HR110B2 - Parameter of - Phase A selection - Relay 2;
BM_;LPHD;1;RlyGrSet2;Parameter of set 1 selection - Relay 2;HR110B5 - Parameter of set 1 selection - Relay 2;
BM_;LPHD;1;LeakAAlmSet2;Parameter of leakage current - Very high - Relay 2;HR110B7 - Parameter of leakage current - Very high - Relay 2;
BM_;LPHD;3;RlyPhCSet3;Parameter of - Phase C selection - Relay 3;HR111B0 - Parameter of - Phase C selection - Relay 3;
BM_;LPHD;2;RlyPhBSet3;Parameter of - Phase B selection - Relay 3;HR111B1 - Parameter of - Phase B selection - Relay 3;
BM_;LPHD;1;LoLeakASet2;Parameter of leakage current - Low - Relay 2;HR110B8 - Parameter of leakage current - Low - Relay 2;
BM_;LPHD;1;LosFactTnd2;Parameter of delta tangent trend - High - Relay 2;HR110B9 - Parameter of delta tangent trend - High - Relay 2;
BM_;LPHD;1;LosFactAlm2;Parameter of delta tangent - Very high - Relay 2;HR110B10 - Parameter of delta tangent - Very high - Relay 2;
BM_;LPHD;1;LosFactWrn2;Parameter of delta tangent - High - Relay 2;HR110B11 - Parameter of delta tangent - High - Relay 2;
BM_;LPHD;1;ReactTndSet2;Parameter of capacitance trend - High - Relay 2;HR110B12 - Parameter of capacitance trend - High - Relay 2;
BM_;LPHD;1;ReactAlmSet2;Parameter of capacitance - Very high - Relay 2;HR110B13 - Parameter of capacitance - Very high - Relay 2;
BM_;LPHD;1;ReactWrnSet2;Parameter of capacitance - High - Relay 2;HR110B14 - Parameter of capacitance - High - Relay 2;
BM_;LPHD;1;LeakAWrnSet2;Parameter of leakage current - High - Relay 2;HR110B15 - Parameter of leakage current - High - Relay 2;
BM_;LPHD;1;RlyPhASet3;Parameter of - Phase A selection - Relay 3;HR111B2 - Parameter of - Phase A selection - Relay 3;
BM_;LPHD;1;RlyGrSet3;Parameter of set 1 selection - Relay 3;HR111B5 - Parameter of set 1 selection - Relay 3;
BM_;LPHD;1;LeakAAlmSet3;Parameter of leakage current - Very high - Relay 3;HR111B7 - Parameter of leakage current - Very high - Relay 3;
BM_;LPHD;3;RlyPhCSet4;Parameter of - Phase C selection - Relay 4;HR112B0 - Parameter of - Phase C selection - Relay 4;
BM_;LPHD;2;RlyPhBSet4;Parameter of - Phase B selection - Relay 4;HR112B1 - Parameter of - Phase B selection - Relay 4;
BM_;LPHD;1;LoLeakASet3;Parameter of leakage current - Low - Relay 3;HR111B8 - Parameter of leakage current - Low - Relay 3;
BM_;LPHD;1;LosFactTnd3;Parameter of delta tangent trend - High - Relay 3;HR111B9 - Parameter of delta tangent trend - High - Relay 3;
BM_;LPHD;1;LosFactAlm3;Parameter of delta tangent - Very high - Relay 3;HR111B10 - Parameter of delta tangent - Very high - Relay 3;
BM_;LPHD;1;LosFactWrn3;Parameter of delta tangent - High - Relay 3;HR111B11 - Parameter of delta tangent - High - Relay 3;
BM_;LPHD;1;ReactTndSet3;Parameter of capacitance trend - High - Relay 3;HR111B12 - Parameter of capacitance trend - High - Relay 3;
BM_;LPHD;1;ReactAlmSet3;Parameter of capacitance - Very high - Relay 3;HR111B13 - Parameter of capacitance - Very high - Relay 3;
BM_;LPHD;1;ReactWrnSet3;Parameter of capacitance - High - Relay 3;HR111B14 - Parameter of capacitance - High - Relay 3;
BM_;LPHD;1;LeakAWrnSet3;Parameter of leakage current - High - Relay 3;HR111B15 - Parameter of leakage current - High - Relay 3;
BM_;LPHD;1;RlyPhASet4;Parameter of - Phase A selection - Relay 4;HR112B2 - Parameter of - Phase A selection - Relay 4;
BM_;LPHD;1;RlyGrSet4;Parameter of set 1 selection - Relay 4;HR112B5 - Parameter of set 1 selection - Relay 4;
BM_;LPHD;1;LeakAAlmSet4;Parameter of leakage current - Very high - Relay 4;HR112B7 - Parameter of leakage current - Very high - Relay 4;
BM_;LPHD;3;RlyPhCSet5;Parameter of - Phase C selection - Relay 5;HR113B0 - Parameter of - Phase C selection - Relay 5;
BM_;LPHD;2;RlyPhBSet5;Parameter of - Phase B selection - Relay 5;HR113B1 - Parameter of - Phase B selection - Relay 5;
BM_;LPHD;1;LoLeakASet4;Parameter of leakage current - Low - Relay 4;HR112B8 - Parameter of leakage current - Low - Relay 4;
BM_;LPHD;1;LosFactTnd4;Parameter of delta tangent trend - High - Relay 4;HR112B9 - Parameter of delta tangent trend - High - Relay 4;
BM_;LPHD;1;LosFactAlm4;Parameter of delta tangent - Very high - Relay 4;HR112B10 - Parameter of delta tangent - Very high - Relay 4;
BM_;LPHD;1;LosFactWrn4;Parameter of delta tangent - High - Relay 4;HR112B11 - Parameter of delta tangent - High - Relay 4;
BM_;LPHD;1;ReactTndSet4;Parameter of capacitance trend - High - Relay 4;HR112B12 - Parameter of capacitance trend - High - Relay 4;
BM_;LPHD;1;ReactAlmSet4;Parameter of capacitance - Very high - Relay 4;HR112B13 - Parameter of capacitance - Very high - Relay 4;
BM_;LPHD;1;ReactWrnSet4;Parameter of capacitance - High - Relay 4;HR112B14 - Parameter of capacitance - High - Relay 4;
BM_;LPHD;1;LeakAWrnSet4;Parameter of leakage current - High - Relay 4;HR112B15 - Parameter of leakage current - High - Relay 4;
BM_;LPHD;1;RlyPhASet5;Parameter of - Phase A selection - Relay 5;HR113B2 - Parameter of - Phase A selection - Relay 5;
BM_;LPHD;1;RlyGrSet5;Parameter of set 1 selection - Relay 5;HR113B5 - Parameter of set 1 selection - Relay 5;
BM_;LPHD;1;LeakAAlmSet5;Parameter of leakage current - Very high - Relay 5;HR113B7 - Parameter of leakage current - Very high - Relay 5;
BM_;LPHD;3;RlyPhCSet6;Parameter of - Phase C selection - Relay 6;HR114B0 - Parameter of - Phase C selection - Relay 6;
BM_;LPHD;2;RlyPhBSet6;Parameter of - Phase B selection - Relay 6;HR114B1 - Parameter of - Phase B selection - Relay 6;
BM_;LPHD;1;LoLeakASet5;Parameter of leakage current - Low - Relay 5;HR113B8 - Parameter of leakage current - Low - Relay 5;
BM_;LPHD;1;LosFactTnd5;Parameter of delta tangent trend - High - Relay 5;HR113B9 - Parameter of delta tangent trend - High - Relay 5;
BM_;LPHD;1;LosFactAlm5;Parameter of delta tangent - Very high - Relay 5;HR113B10 - Parameter of delta tangent - Very high - Relay 5;
BM_;LPHD;1;LosFactWrn5;Parameter of delta tangent - High - Relay 5;HR113B11 - Parameter of delta tangent - High - Relay 5;
BM_;LPHD;1;ReactTndSet5;Parameter of capacitance trend - High - Relay 5;HR113B12 - Parameter of capacitance trend - High - Relay 5;
BM_;LPHD;1;ReactAlmSet5;Parameter of capacitance - Very high - Relay 5;HR113B13 - Parameter of capacitance - Very high - Relay 5;
BM_;LPHD;1;ReactWrnSet5;Parameter of capacitance - High - Relay 5;HR113B14 - Parameter of capacitance - High - Relay 5;
BM_;LPHD;1;LeakAWrnSet5;Parameter of leakage current - High - Relay 5;HR113B15 - Parameter of leakage current - High - Relay 5;
BM_;LPHD;1;RlyPhASet6;Parameter of - Phase A selection - Relay 6;HR114B2 - Parameter of - Phase A selection - Relay 6;
BM_;LPHD;1;RlyGrSet6;Parameter of set 1 selection - Relay 6;HR114B5 - Parameter of set 1 selection - Relay 6;
BM_;LPHD;1;LeakAAlmSet6;Parameter of leakage current - Very high - Relay 6;HR114B7 - Parameter of leakage current - Very high - Relay 6;
BM_;LPHD;3;RlyPhCSet7;Parameter of - Phase C selection - Relay 7;HR115B0 - Parameter of - Phase C selection - Relay 7;
BM_;LPHD;2;RlyPhBSet7;Parameter of - Phase B selection - Relay 7;HR115B1 - Parameter of - Phase B selection - Relay 7;
BM_;LPHD;1;LoLeakASet6;Parameter of leakage current - Low - Relay 6;HR114B8 - Parameter of leakage current - Low - Relay 6;
BM_;LPHD;1;LosFactTnd6;Parameter of delta tangent trend - High - Relay 6;HR114B9 - Parameter of delta tangent trend - High - Relay 6;
BM_;LPHD;1;LosFactAlm6;Parameter of delta tangent - Very high - Relay 6;HR114B10 - Parameter of delta tangent - Very high - Relay 6;
BM_;LPHD;1;LosFactWrn6;Parameter of delta tangent - High - Relay 6;HR114B11 - Parameter of delta tangent - High - Relay 6;
BM_;LPHD;1;ReactTndSet6;Parameter of capacitance trend - High - Relay 6;HR114B12 - Parameter of capacitance trend - High - Relay 6;
BM_;LPHD;1;ReactAlmSet6;Parameter of capacitance - Very high - Relay 6;HR114B13 - Parameter of capacitance - Very high - Relay 6;
BM_;LPHD;1;ReactWrnSet6;Parameter of capacitance - High - Relay 6;HR114B14 - Parameter of capacitance - High - Relay 6;
BM_;LPHD;1;LeakAWrnSet6;Parameter of leakage current - High - Relay 6;HR114B15 - Parameter of leakage current - High - Relay 6;
BM_;LPHD;1;RlyPhASet7;Parameter of - Phase A selection - Relay 7;HR115B2 - Parameter of - Phase A selection - Relay 7;
BM_;LPHD;1;RlyGrSet7;Parameter of set 1 selection - Relay 7;HR115B5 - Parameter of set 1 selection - Relay 7;
BM_;LPHD;1;LeakAAlmSet7;Parameter of leakage current - Very high - Relay 7;HR115B7 - Parameter of leakage current - Very high - Relay 7;
BM_;LPHD;3;AnOutPhCSet1;Parameter of phase C selection for analog output 1;HR116B0 - Parameter of phase C selection for analog output 1;
BM_;LPHD;2;AnOutPhBSet1;Parameter of phase B selection for analog output 1;HR116B1 - Parameter of phase B selection for analog output 1;
BM_;LPHD;1;LoLeakASet7;Parameter of leakage current - Low - Relay 7;HR115B8 - Parameter of leakage current - Low - Relay 7;
BM_;LPHD;1;LosFactTnd7;Parameter of delta tangent trend - High - Relay 7;HR115B9 - Parameter of delta tangent trend - High - Relay 7;
BM_;LPHD;1;LosFactAlm7;Parameter of delta tangent - Very high - Relay 7;HR115B10 - Parameter of delta tangent - Very high - Relay 7;
BM_;LPHD;3;AnOutPhCSet2;Parameter of phase C selection for analog output 2;HR117B0 - Parameter of phase C selection for analog output 2;
BM_;LPHD;2;AnOutPhBSet2;Parameter of phase B selection for analog output 2;HR117B1 - Parameter of phase B selection for analog output 2;
BM_;LPHD;1;LosFactWrn7;Parameter of delta tangent - High - Relay 7;HR115B11 - Parameter of delta tangent - High - Relay 7;
BM_;LPHD;1;ReactTndSet7;Parameter of capacitance trend - High - Relay 7;HR115B12 - Parameter of capacitance trend - High - Relay 7;
BM_;LPHD;1;ReactAlmSet7;Parameter of capacitance - Very high - Relay 7;HR115B13 - Parameter of capacitance - Very high - Relay 7;
BM_;LPHD;1;ReactWrnSet7;Parameter of capacitance - High - Relay 7;HR115B14 - Parameter of capacitance - High - Relay 7;
BM_;ZBSH;1;TndTmSet;Parameter of time constant to calculate evolution trends;HR4 - Parameter of time constant to calculate evolution trends;
BM_;ZBSH;1;GrNumSet;Parameter of active sets number;HR6 - Parameter of active sets number;
BM_;LPHD;1;LeakAWrnSet7;Parameter of leakage current - High - Relay 7;HR115B15 - Parameter of leakage current - High - Relay 7;
BM_;ZBSH;1;ReactTndSpt;Parameter of alarm by capacitance evolution trend - High - Set 1 - Phase A;HR37 - Parameter of alarm by capacitance evolution trend - High - Set 1 - Phase A;
BM_;ZBSH;1;LosFacTndSpt;Parameter of alarm by delta tangent evolution trend - High - Set 1 - Phase A;HR38 - Parameter of alarm by delta tangent evolution trend - High - Set 1 - Phase A;
BM_;ZBSH;1;ChgSet;Parameter of bushing swap set 1;HR120 - Parameter of bushing swap set 1;
BM_;ZBSH;1;PctLeakASpt;Parameter of percentual value for self-diagnostic alarms by leakage current - High;HR128 - Parameter of percentual value for self-diagnostic alarms by leakage current - High;
BM_;ZBSH;1;PctLeakASpt1;Parameter of percentual value for self-diagnostic alarms by leakage current - Very high;HR129 - Parameter of percentual value for self-diagnostic alarms by leakage current - Very high;
BM_;ZBSH;1;WrnTmSpt;Parameter of time for alarm by leakage current - High - Set 1 - Phase A;HR131 - Parameter of time for alarm by leakage current - High - Set 1 - Phase A;
BM_;ZBSH;2;LeakAWrnSpt;Parameter of alarm by leakage current - High - Set 1 - Phase B;HR134 - Parameter of alarm by leakage current - High - Set 1 - Phase B;
BM_;ZBSH;2;WrnTmSpt;Parameter of time for alarm by leakage current - High - Set 1 - Phase B;HR135 - Parameter of time for alarm by leakage current - High - Set 1 - Phase B;
BM_;ZBSH;2;LeakAAlmSpt;Parameter of alarm by leakage current - Very high - Set 1 - Phase B;HR136 - Parameter of alarm by leakage current - Very high - Set 1 - Phase B;
BM_;ZBSH;2;AlmTmSpt;Parameter of time for alarm by leakage current - Very high - Set 1 - Phase B;HR137 - Parameter of time for alarm by leakage current - Very high - Set 1 - Phase B;
BM_;ZBSH;3;LeakAWrnSpt;Parameter of alarm by leakage current - High - Set 1 - Phase C;HR138 - Parameter of alarm by leakage current - High - Set 1 - Phase C;
BM_;ZBSH;3;WrnTmSpt;Parameter of time for alarm by leakage current - High - Set 1 - Phase C;HR139 - Parameter of time for alarm by leakage current - High - Set 1 - Phase C;
BM_;ZBSH;3;LeakAAlmSpt;Parameter of alarm by leakage current - Very high - Set 1 - Phase C;HR140 - Parameter of alarm by leakage current - Very high - Set 1 - Phase C;
BM_;ZBSH;3;AlmTmSpt;Parameter of time for alarm by leakage current - Very high - Set 1 - Phase C;HR141 - Parameter of time for alarm by leakage current - Very high - Set 1 - Phase C;
BM_;ZBSH;4;LeakAWrnSpt;Parameter of alarm by leakage current - High - Set 1 - Phase R;HR142 - Parameter of alarm by leakage current - High - Set 1 - Phase R;
BM_;ZBSH;4;WrnTmSpt;Parameter of time for alarm by leakage current - High - Set 1 - Phase R;HR143 - Parameter of time for alarm by leakage current - High - Set 1 - Phase R;
BM_;ZBSH;4;LeakAAlmSpt;Parameter of alarm by leakage current - Very high - Set 1 - Phase R;HR144 - Parameter of alarm by leakage current - Very high - Set 1 - Phase R;
BM_;ZBSH;4;AlmTmSpt;Parameter of time for alarm by leakage current - Very high - Set 1 - Phase R;HR145 - Parameter of time for alarm by leakage current - Very high - Set 1 - Phase R;
BM_;LPHD;1;AnOutPhASet1;Parameter of phase A selection for analog output 1;HR116B2 - Parameter of phase A selection for analog output 1;
BM_;LPHD;1;AnOutGrSet1;Parameter of set 1 selection for analog output 1;HR116B5 - Parameter of set 1 selection for analog output 1;
BM_;LPHD;1;AnOutSet1;Parameter of variable selection for analog output 1;HR116B8 - Parameter of variable selection for analog output 1;
BM_;LPHD;1;AnOutPhASet2;Parameter of phase A selection for analog output 2;HR117B2 - Parameter of phase A selection for analog output 2;
BM_;LPHD;1;AnOutGrSet2;Parameter of set 1 selection for analog output 2;HR117B5 - Parameter of set 1 selection for analog output 2;
BM_;LPHD;1;AnOutSet2;Parameter of variable selection for analog output 2;HR117B8 - Parameter of variable selection for analog output 2;
BM_;LPHD;1;SrtStoSet;Parameter of begin or end sampling - Set 1;HR119B0 - Parameter of begin or end sampling - Set 1;
BM_;LPHD;1;AlmModSet;Parameter of alarm adjustment mode;HR127 - Parameter of alarm adjustment mode;
BM_;ZBSH;1;AlmTmSpt;Parameter of time for alarm by leakage current - Very high - Set 1 - Phase A;HR133 - Parameter of time for alarm by leakage current - Very high - Set 1 - Phase A;
BM_;ZBSH;1;AutoWrnTmSet;Parameter of time for self-diagnostic alarms by leakage current - High;HR212 - Parameter of time for self-diagnostic alarms by leakage current - High;
BM_;ZBSH;1;AutoAlmTmSet;Parameter of time for self-diagnostic alarms by leakage current - Very high;HR213 - Parameter of time for self-diagnostic alarms by leakage current - Very high;
BM_;ZBSH;1;React;Indication of capacitance - Set 1 - Phase A;HR1000 - Indication of capacitance - Set 1 - Phase A;
BM_;ZBSH;1;LosFact;Indication of delta tangent - Set 1 - Phase A;HR1001 - Indication of delta tangent - Set 1 - Phase A;
BM_;ZBSH;1;ReactR;Indication of capacitance evolution trend - Set 1 - Phase A;HR1002 - Indication of capacitance evolution trend - Set 1 - Phase A;
BM_;ZBSH;2;ReactRs;Command of reset of capacitance trend - Phase B - Set 1;HR228B1 - Command of reset of capacitance trend - Phase B - Set 1;
BM_;ZBSH;3;ReactRs;Command of reset of capacitance trend - Phase C - Set 1;HR228B2 - Command of reset of capacitance trend - Phase C - Set 1;
BM_;ZBSH;1;LosFactR;Indication of delta tangent evolution trend - Set 1 - Phase A;HR1003 - Indication of delta tangent evolution trend - Set 1 - Phase A;
BM_;ZBSH;2;TndRs;Command of reset of delta tangent trend - Phase B - Set 1;HR228B4 - Command of reset of delta tangent trend - Phase B - Set 1;
BM_;ZBSH;3;TndRs;Command of reset of delta tangent trend - Phase C - Set 1;HR228B5 - Command of reset of delta tangent trend - Phase C - Set 1;
BM_;ZBSH;1;ReactWrnTm;Indication of time for alarm by capacitance - High - Set 1 - Phase A;HR1004 - Indication of time for alarm by capacitance - High - Set 1 - Phase A;
BM_;ZBSH;1;ReactAlmTm;Indication of time for alarm by capacitance - Very high - Set 1 - Phase A;HR1005 - Indication of time for alarm by capacitance - Very high - Set 1 - Phase A;
